distance_from_home,median_dwell,raw_visitor_counts
6.3,4.4,4.781506468353816
6.3,4.5,4.74461223918904
6.3,4.6,4.707718010024265
6.3,4.7,4.670823780859489
6.3,4.800000000000001,4.633929551694712
6.3,4.9,4.597035322529937
6.3,5,4.560141093365161
6.3,5.1000000000000005,4.523246864200385
6.3,5.2,4.486352635035609
6.3,5.3,4.449458405870834
6.3,5.4,4.4125641767060575
6.3,5.5,4.375669947541281
6.3,5.6000000000000005,4.338775718376505
6.3,5.7,4.30188148921173
6.3,5.800000000000001,4.264987260046953
6.3,5.9,4.228093030882178
6.3,6,4.191198801717402
6.3,6.1000000000000005,4.1543045725526255
6.3,6.2,4.11741034338785
6.3,6.300000000000001,4.080516114223074
6.3,6.4,4.043621885058299
6.3,6.5,4.006727655893522
6.3,6.6000000000000005,3.9698334267287465
6.3,6.7,3.9329391975639707
6.3,6.800000000000001,3.8960449683991945
6.3,6.9,3.8591507392344186
6.3,7,3.822256510069643
6.4,1,6.008342016130485
6.4,1.1,5.971447786965709
6.4,1.2,5.934553557800934
6.4,1.3,5.897659328636157
6.4,1.4,5.860765099471381
6.4,1.5,5.823870870306606
6.4,1.6,5.7869766411418295
6.4,1.7000000000000002,5.750082411977054
6.4,1.8,5.713188182812278
6.4,1.9,5.676293953647502
6.4,2,5.639399724482726
6.4,2.1,5.60250549531795
6.4,2.2,5.565611266153174
6.4,2.3,5.5287170369883984
6.4,2.4000000000000004,5.491822807823622
6.4,2.5,5.454928578658847
6.4,2.6,5.418034349494071
6.4,2.7,5.381140120329294
6.4,2.8,5.344245891164519
6.4,2.9000000000000004,5.307351661999743
6.4,3,5.270457432834967
6.4,3.1,5.233563203670191
6.4,3.2,5.196668974505415
6.4,3.3000000000000003,5.1597747453406395
6.4,3.4000000000000004,5.122880516175863
6.4,3.5,5.085986287011088
6.4,3.6,5.049092057846312
6.4,3.7,5.012197828681535
6.4,3.8000000000000003,4.97530359951676
6.4,3.9000000000000004,4.938409370351984
6.4,4,4.9015151411872075
6.4,4.1,4.864620912022432
6.4,4.2,4.827726682857656
6.4,4.300000000000001,4.79083245369288
6.4,4.4,4.753938224528104
6.4,4.5,4.717043995363328
6.4,4.6,4.680149766198553
6.4,4.7,4.6432555370337765
6.4,4.800000000000001,4.606361307869
6.4,4.9,4.569467078704225
6.4,5,4.532572849539449
6.4,5.1000000000000005,4.495678620374673
6.4,5.2,4.458784391209897
6.4,5.3,4.421890162045122
6.4,5.4,4.384995932880345
6.4,5.5,4.348101703715569
6.4,5.6000000000000005,4.311207474550793
6.4,5.7,4.2743132453860175
6.4,5.800000000000001,4.237419016221241
6.4,5.9,4.200524787056466
6.4,6,4.16363055789169
6.4,6.1000000000000005,4.126736328726913
6.4,6.2,4.089842099562138
6.4,6.300000000000001,4.052947870397362
6.4,6.4,4.0160536412325865
6.4,6.5,3.97915941206781
6.4,6.6000000000000005,3.9422651829030344
6.4,6.7,3.9053709537382586
6.4,6.800000000000001,3.8684767245734824
6.4,6.9,3.8315824954087065
6.4,7,3.7946882662439307
6.5,1,5.980773772304773
6.5,1.1,5.943879543139997
6.5,1.2,5.9069853139752215
6.5,1.3,5.870091084810445
6.5,1.4,5.833196855645669
6.5,1.5,5.796302626480894
6.5,1.6,5.759408397316117
6.5,1.7000000000000002,5.722514168151342
6.5,1.8,5.685619938986566
6.5,1.9,5.64872570982179
6.5,2,5.611831480657014
6.5,2.1,5.574937251492238
6.5,2.2,5.538043022327462
6.5,2.3,5.501148793162686
6.5,2.4000000000000004,5.46425456399791
6.5,2.5,5.427360334833135
6.5,2.6,5.3904661056683585
6.5,2.7,5.353571876503582
6.5,2.8,5.316677647338807
6.5,2.9000000000000004,5.279783418174031
6.5,3,5.242889189009255
6.5,3.1,5.205994959844479
6.5,3.2,5.169100730679703
6.5,3.3000000000000003,5.132206501514927
6.5,3.4000000000000004,5.095312272350151
6.5,3.5,5.058418043185376
6.5,3.6,5.0215238140205996
6.5,3.7,4.984629584855823
6.5,3.8000000000000003,4.947735355691048
6.5,3.9000000000000004,4.910841126526272
6.5,4,4.8739468973614954
6.5,4.1,4.83705266819672
6.5,4.2,4.800158439031944
6.5,4.300000000000001,4.763264209867168
6.5,4.4,4.726369980702392
6.5,4.5,4.689475751537616
6.5,4.6,4.652581522372841
6.5,4.7,4.615687293208064
6.5,4.800000000000001,4.578793064043288
6.5,4.9,4.541898834878513
6.5,5,4.5050046057137365
6.5,5.1000000000000005,4.468110376548961
6.5,5.2,4.431216147384185
6.5,5.3,4.3943219182194095
6.5,5.4,4.357427689054633
6.5,5.5,4.320533459889857
6.5,5.6000000000000005,4.283639230725081
6.5,5.7,4.246745001560305
6.5,5.800000000000001,4.209850772395529
6.5,5.9,4.172956543230754
6.5,6,4.136062314065978
6.5,6.1000000000000005,4.099168084901201
6.5,6.2,4.062273855736426
6.5,6.300000000000001,4.02537962657165
6.5,6.4,3.988485397406874
6.5,6.5,3.951591168242098
6.5,6.6000000000000005,3.9146969390773223
6.5,6.7,3.8778027099125465
6.5,6.800000000000001,3.8409084807477702
6.5,6.9,3.8040142515829944
6.5,7,3.7671200224182186
6.6,1,5.953205528479062
6.6,1.1,5.916311299314286
6.6,1.2,5.87941707014951
6.6,1.3,5.842522840984734
6.6,1.4,5.805628611819958
6.6,1.5,5.7687343826551825
6.6,1.6,5.731840153490406
6.6,1.7000000000000002,5.694945924325631
6.6,1.8,5.658051695160855
6.6,1.9,5.621157465996078
6.6,2,5.584263236831303
6.6,2.1,5.547369007666527
6.6,2.2,5.5104747785017505
6.6,2.3,5.473580549336975
6.6,2.4000000000000004,5.436686320172199
6.6,2.5,5.3997920910074235
6.6,2.6,5.362897861842647
6.6,2.7,5.326003632677871
6.6,2.8,5.289109403513096
6.6,2.9000000000000004,5.252215174348319
6.6,3,5.215320945183544
6.6,3.1,5.178426716018768
6.6,3.2,5.141532486853992
6.6,3.3000000000000003,5.104638257689216
6.6,3.4000000000000004,5.06774402852444
6.6,3.5,5.030849799359665
6.6,3.6,4.993955570194888
6.6,3.7,4.957061341030112
6.6,3.8000000000000003,4.920167111865337
6.6,3.9000000000000004,4.8832728827005605
6.6,4,4.846378653535785
6.6,4.1,4.809484424371009
6.6,4.2,4.772590195206233
6.6,4.300000000000001,4.735695966041456
6.6,4.4,4.698801736876681
6.6,4.5,4.661907507711905
6.6,4.6,4.625013278547129
6.6,4.7,4.588119049382353
6.6,4.800000000000001,4.551224820217577
6.6,4.9,4.5143305910528015
6.6,5,4.477436361888025
6.6,5.1000000000000005,4.44054213272325
6.6,5.2,4.403647903558474
6.6,5.3,4.366753674393698
6.6,5.4,4.329859445228922
6.6,5.5,4.292965216064146
6.6,5.6000000000000005,4.25607098689937
6.6,5.7,4.219176757734594
6.6,5.800000000000001,4.182282528569818
6.6,5.9,4.145388299405043
6.6,6,4.108494070240266
6.6,6.1000000000000005,4.07159984107549
6.6,6.2,4.034705611910715
6.6,6.300000000000001,3.9978113827459385
6.6,6.4,3.9609171535811627
6.6,6.5,3.924022924416387
6.6,6.6000000000000005,3.887128695251611
6.6,6.7,3.8502344660868353
6.6,6.800000000000001,3.813340236922059
6.6,6.9,3.7764460077572832
6.6,7,3.7395517785925074
6.7,1,5.92563728465335
6.7,1.1,5.888743055488574
6.7,1.2,5.851848826323798
6.7,1.3,5.814954597159022
6.7,1.4,5.778060367994246
6.7,1.5,5.74116613882947
6.7,1.6,5.704271909664694
6.7,1.7000000000000002,5.667377680499919
6.7,1.8,5.6304834513351425
6.7,1.9,5.593589222170366
6.7,2,5.556694993005591
6.7,2.1,5.519800763840815
6.7,2.2,5.482906534676038
6.7,2.3,5.446012305511263
6.7,2.4000000000000004,5.409118076346487
6.7,2.5,5.372223847181711
6.7,2.6,5.335329618016935
6.7,2.7,5.298435388852159
6.7,2.8,5.261541159687384
6.7,2.9000000000000004,5.224646930522607
6.7,3,5.187752701357832
6.7,3.1,5.150858472193056
6.7,3.2,5.1139642430282795
6.7,3.3000000000000003,5.077070013863504
6.7,3.4000000000000004,5.040175784698728
6.7,3.5,5.0032815555339525
6.7,3.6,4.966387326369176
6.7,3.7,4.9294930972044
6.7,3.8000000000000003,4.892598868039625
6.7,3.9000000000000004,4.855704638874848
6.7,4,4.818810409710073
6.7,4.1,4.781916180545297
6.7,4.2,4.7450219513805205
6.7,4.300000000000001,4.708127722215744
6.7,4.4,4.671233493050969
6.7,4.5,4.634339263886193
6.7,4.6,4.597445034721417
6.7,4.7,4.560550805556641
6.7,4.800000000000001,4.523656576391865
6.7,4.9,4.4867623472270894
6.7,5,4.449868118062313
6.7,5.1000000000000005,4.412973888897538
6.7,5.2,4.376079659732762
6.7,5.3,4.339185430567986
6.7,5.4,4.30229120140321
6.7,5.5,4.265396972238434
6.7,5.6000000000000005,4.2285027430736575
6.7,5.7,4.191608513908882
6.7,5.800000000000001,4.154714284744106
6.7,5.9,4.1178200555793305
6.7,6,4.080925826414554
6.7,6.1000000000000005,4.044031597249778
6.7,6.2,4.007137368085003
6.7,6.300000000000001,3.9702431389202264
6.7,6.4,3.9333489097554506
6.7,6.5,3.896454680590675
6.7,6.6000000000000005,3.859560451425899
6.7,6.7,3.822666222261123
6.7,6.800000000000001,3.785771993096347
6.7,6.9,3.748877763931571
6.7,7,3.7119835347667953
6.8,1,5.898069040827638
6.8,1.1,5.8611748116628615
6.8,1.2,5.824280582498086
6.8,1.3,5.78738635333331
6.8,1.4,5.750492124168534
6.8,1.5,5.713597895003758
6.8,1.6,5.676703665838982
6.8,1.7000000000000002,5.639809436674207
6.8,1.8,5.60291520750943
6.8,1.9,5.566020978344654
6.8,2,5.529126749179879
6.8,2.1,5.4922325200151025
6.8,2.2,5.455338290850326
6.8,2.3,5.418444061685551
6.8,2.4000000000000004,5.381549832520775
6.8,2.5,5.344655603355999
6.8,2.6,5.307761374191223
6.8,2.7,5.270867145026447
6.8,2.8,5.2339729158616715
6.8,2.9000000000000004,5.197078686696895
6.8,3,5.16018445753212
6.8,3.1,5.123290228367344
6.8,3.2,5.086395999202567
6.8,3.3000000000000003,5.049501770037792
6.8,3.4000000000000004,5.012607540873016
6.8,3.5,4.97571331170824
6.8,3.6,4.938819082543464
6.8,3.7,4.901924853378688
6.8,3.8000000000000003,4.8650306242139125
6.8,3.9000000000000004,4.828136395049136
6.8,4,4.791242165884361
6.8,4.1,4.754347936719585
6.8,4.2,4.717453707554808
6.8,4.300000000000001,4.680559478390032
6.8,4.4,4.643665249225257
6.8,4.5,4.606771020060481
6.8,4.6,4.569876790895705
6.8,4.7,4.532982561730929
6.8,4.800000000000001,4.496088332566153
6.8,4.9,4.459194103401377
6.8,5,4.422299874236601
6.8,5.1000000000000005,4.385405645071826
6.8,5.2,4.3485114159070495
6.8,5.3,4.311617186742274
6.8,5.4,4.274722957577498
6.8,5.5,4.237828728412722
6.8,5.6000000000000005,4.200934499247945
6.8,5.7,4.16404027008317
6.8,5.800000000000001,4.127146040918394
6.8,5.9,4.090251811753618
6.8,6,4.053357582588842
6.8,6.1000000000000005,4.016463353424066
6.8,6.2,3.9795691242592905
6.8,6.300000000000001,3.9426748950945143
6.8,6.4,3.9057806659297385
6.8,6.5,3.8688864367649627
6.8,6.6000000000000005,3.831992207600187
6.8,6.7,3.795097978435411
6.8,6.800000000000001,3.758203749270635
6.8,6.9,3.721309520105859
6.8,7,3.684415290941083
6.9,1,5.870500797001926
6.9,1.1,5.833606567837149
6.9,1.2,5.796712338672374
6.9,1.3,5.759818109507598
6.9,1.4,5.7229238803428215
6.9,1.5,5.686029651178046
6.9,1.6,5.64913542201327
6.9,1.7000000000000002,5.6122411928484945
6.9,1.8,5.575346963683718
6.9,1.9,5.538452734518942
6.9,2,5.501558505354167
6.9,2.1,5.46466427618939
6.9,2.2,5.427770047024614
6.9,2.3,5.390875817859839
6.9,2.4000000000000004,5.353981588695063
6.9,2.5,5.317087359530287
6.9,2.6,5.280193130365511
6.9,2.7,5.243298901200735
6.9,2.8,5.206404672035959
6.9,2.9000000000000004,5.169510442871183
6.9,3,5.132616213706408
6.9,3.1,5.0957219845416315
6.9,3.2,5.058827755376855
6.9,3.3000000000000003,5.02193352621208
6.9,3.4000000000000004,4.985039297047304
6.9,3.5,4.948145067882528
6.9,3.6,4.911250838717752
6.9,3.7,4.874356609552976
6.9,3.8000000000000003,4.8374623803882
6.9,3.9000000000000004,4.800568151223424
6.9,4,4.763673922058649
6.9,4.1,4.726779692893873
6.9,4.2,4.689885463729096
6.9,4.300000000000001,4.65299123456432
6.9,4.4,4.616097005399545
6.9,4.5,4.5792027762347685
6.9,4.6,4.542308547069993
6.9,4.7,4.505414317905217
6.9,4.800000000000001,4.468520088740441
6.9,4.9,4.431625859575665
6.9,5,4.394731630410889
6.9,5.1000000000000005,4.357837401246114
6.9,5.2,4.320943172081337
6.9,5.3,4.284048942916562
6.9,5.4,4.247154713751786
6.9,5.5,4.2102604845870095
6.9,5.6000000000000005,4.173366255422233
6.9,5.7,4.136472026257458
6.9,5.800000000000001,4.099577797092682
6.9,5.9,4.062683567927906
6.9,6,4.02578933876313
6.9,6.1000000000000005,3.9888951095983542
6.9,6.2,3.9520008804335784
6.9,6.300000000000001,3.915106651268802
6.9,6.4,3.8782124221040264
6.9,6.5,3.8413181929392506
6.9,6.6000000000000005,3.804423963774475
6.9,6.7,3.767529734609699
6.9,6.800000000000001,3.7306355054449227
6.9,6.9,3.693741276280147
6.9,7,3.656847047115371
7,1,5.842932553176214
7,1.1,5.806038324011438
7,1.2,5.769144094846663
7,1.3,5.7322498656818865
7,1.4,5.69535563651711
7,1.5,5.658461407352335
7,1.6,5.621567178187559
7,1.7000000000000002,5.584672949022783
7,1.8,5.547778719858007
7,1.9,5.510884490693231
7,2,5.4739902615284555
7,2.1,5.437096032363679
7,2.2,5.400201803198903
7,2.3,5.363307574034128
7,2.4000000000000004,5.326413344869351
7,2.5,5.289519115704576
7,2.6,5.2526248865398
7,2.7,5.2157306573750235
7,2.8,5.178836428210248
7,2.9000000000000004,5.141942199045472
7,3,5.1050479698806965
7,3.1,5.06815374071592
7,3.2,5.031259511551144
7,3.3000000000000003,4.994365282386369
7,3.4000000000000004,4.957471053221592
7,3.5,4.920576824056817
7,3.6,4.883682594892041
7,3.7,4.846788365727265
7,3.8000000000000003,4.809894136562489
7,3.9000000000000004,4.772999907397713
7,4,4.736105678232937
7,4.1,4.699211449068161
7,4.2,4.662317219903385
7,4.300000000000001,4.625422990738609
7,4.4,4.5885287615738335
7,4.5,4.551634532409057
7,4.6,4.514740303244282
7,4.7,4.477846074079506
7,4.800000000000001,4.440951844914729
7,4.9,4.404057615749954
7,5,4.367163386585178
7,5.1000000000000005,4.330269157420402
7,5.2,4.293374928255626
7,5.3,4.256480699090851
7,5.4,4.219586469926075
7,5.5,4.182692240761298
7,5.6000000000000005,4.145798011596522
7,5.7,4.108903782431747
7,5.800000000000001,4.0720095532669704
7,5.9,4.035115324102195
7,6,3.998221094937419
7,6.1000000000000005,3.961326865772643
7,6.2,3.9244326366078672
7,6.300000000000001,3.887538407443091
7,6.4,3.850644178278315
7,6.5,3.8137499491135394
7,6.6000000000000005,3.7768557199487636
7,6.7,3.7399614907839878
7,6.800000000000001,3.7030672616192115
7,6.9,3.6661730324544357
7,7,3.62927880328966
7.1,1,5.815364309350502
7.1,1.1,5.778470080185726
7.1,1.2,5.741575851020951
7.1,1.3,5.7046816218561744
7.1,1.4,5.667787392691398
7.1,1.5,5.630893163526623
7.1,1.6,5.593998934361847
7.1,1.7000000000000002,5.557104705197071
7.1,1.8,5.520210476032295
7.1,1.9,5.483316246867519
7.1,2,5.446422017702743
7.1,2.1,5.409527788537967
7.1,2.2,5.372633559373191
7.1,2.3,5.3357393302084155
7.1,2.4000000000000004,5.298845101043639
7.1,2.5,5.261950871878864
7.1,2.6,5.225056642714088
7.1,2.7,5.188162413549311
7.1,2.8,5.151268184384536
7.1,2.9000000000000004,5.11437395521976
7.1,3,5.077479726054984
7.1,3.1,5.040585496890208
7.1,3.2,5.003691267725432
7.1,3.3000000000000003,4.966797038560657
7.1,3.4000000000000004,4.92990280939588
7.1,3.5,4.893008580231105
7.1,3.6,4.856114351066329
7.1,3.7,4.8192201219015525
7.1,3.8000000000000003,4.782325892736777
7.1,3.9000000000000004,4.745431663572001
7.1,4,4.708537434407225
7.1,4.1,4.671643205242449
7.1,4.2,4.634748976077673
7.1,4.300000000000001,4.597854746912897
7.1,4.4,4.560960517748121
7.1,4.5,4.524066288583345
7.1,4.6,4.48717205941857
7.1,4.7,4.4502778302537935
7.1,4.800000000000001,4.413383601089017
7.1,4.9,4.376489371924242
7.1,5,4.339595142759466
7.1,5.1000000000000005,4.30270091359469
7.1,5.2,4.265806684429914
7.1,5.3,4.228912455265139
7.1,5.4,4.1920182261003625
7.1,5.5,4.155123996935586
7.1,5.6000000000000005,4.11822976777081
7.1,5.7,4.081335538606035
7.1,5.800000000000001,4.044441309441258
7.1,5.9,4.007547080276483
7.1,6,3.9706528511117067
7.1,6.1000000000000005,3.933758621946931
7.1,6.2,3.896864392782155
7.1,6.300000000000001,3.859970163617379
7.1,6.4,3.823075934452603
7.1,6.5,3.7861817052878273
7.1,6.6000000000000005,3.7492874761230515
7.1,6.7,3.7123932469582757
7.1,6.800000000000001,3.6754990177934994
7.1,6.9,3.6386047886287236
7.1,7,3.601710559463948
7.2,1,5.78779606552479
7.2,1.1,5.750901836360014
7.2,1.2,5.714007607195239
7.2,1.3,5.677113378030462
7.2,1.4,5.640219148865686
7.2,1.5,5.603324919700911
7.2,1.6,5.5664306905361345
7.2,1.7000000000000002,5.529536461371359
7.2,1.8,5.492642232206583
7.2,1.9,5.455748003041807
7.2,2,5.418853773877031
7.2,2.1,5.381959544712255
7.2,2.2,5.345065315547479
7.2,2.3,5.308171086382703
7.2,2.4000000000000004,5.271276857217927
7.2,2.5,5.234382628053152
7.2,2.6,5.1974883988883755
7.2,2.7,5.160594169723599
7.2,2.8,5.123699940558824
7.2,2.9000000000000004,5.086805711394048
7.2,3,5.049911482229272
7.2,3.1,5.013017253064496
7.2,3.2,4.97612302389972
7.2,3.3000000000000003,4.9392287947349445
7.2,3.4000000000000004,4.902334565570168
7.2,3.5,4.865440336405393
7.2,3.6,4.828546107240617
7.2,3.7,4.79165187807584
7.2,3.8000000000000003,4.754757648911065
7.2,3.9000000000000004,4.717863419746289
7.2,4,4.6809691905815125
7.2,4.1,4.644074961416737
7.2,4.2,4.607180732251961
7.2,4.300000000000001,4.570286503087185
7.2,4.4,4.533392273922409
7.2,4.5,4.496498044757633
7.2,4.6,4.459603815592858
7.2,4.7,4.422709586428081
7.2,4.800000000000001,4.385815357263305
7.2,4.9,4.34892112809853
7.2,5,4.312026898933754
7.2,5.1000000000000005,4.275132669768978
7.2,5.2,4.238238440604202
7.2,5.3,4.201344211439427
7.2,5.4,4.16444998227465
7.2,5.5,4.127555753109874
7.2,5.6000000000000005,4.090661523945098
7.2,5.7,4.0537672947803225
7.2,5.800000000000001,4.016873065615546
7.2,5.9,3.9799788364507704
7.2,6,3.9430846072859946
7.2,6.1000000000000005,3.906190378121219
7.2,6.2,3.869296148956443
7.2,6.300000000000001,3.8324019197916668
7.2,6.4,3.795507690626891
7.2,6.5,3.758613461462115
7.2,6.6000000000000005,3.7217192322973394
7.2,6.7,3.6848250031325636
7.2,6.800000000000001,3.6479307739677873
7.2,6.9,3.6110365448030115
7.2,7,3.5741423156382357
7.300000000000001,1,5.760227821699078
7.300000000000001,1.1,5.723333592534302
7.300000000000001,1.2,5.6864393633695265
7.300000000000001,1.3,5.64954513420475
7.300000000000001,1.4,5.612650905039974
7.300000000000001,1.5,5.575756675875199
7.300000000000001,1.6,5.538862446710422
7.300000000000001,1.7000000000000002,5.501968217545647
7.300000000000001,1.8,5.465073988380871
7.300000000000001,1.9,5.4281797592160945
7.300000000000001,2,5.391285530051319
7.300000000000001,2.1,5.354391300886543
7.300000000000001,2.2,5.317497071721767
7.300000000000001,2.3,5.280602842556991
7.300000000000001,2.4000000000000004,5.243708613392215
7.300000000000001,2.5,5.20681438422744
7.300000000000001,2.6,5.1699201550626634
7.300000000000001,2.7,5.133025925897887
7.300000000000001,2.8,5.096131696733112
7.300000000000001,2.9000000000000004,5.059237467568336
7.300000000000001,3,5.02234323840356
7.300000000000001,3.1,4.985449009238784
7.300000000000001,3.2,4.948554780074008
7.300000000000001,3.3000000000000003,4.911660550909232
7.300000000000001,3.4000000000000004,4.874766321744456
7.300000000000001,3.5,4.837872092579681
7.300000000000001,3.6,4.8009778634149045
7.300000000000001,3.7,4.764083634250128
7.300000000000001,3.8000000000000003,4.727189405085353
7.300000000000001,3.9000000000000004,4.690295175920577
7.300000000000001,4,4.6534009467558
7.300000000000001,4.1,4.616506717591025
7.300000000000001,4.2,4.579612488426249
7.300000000000001,4.300000000000001,4.5427182592614725
7.300000000000001,4.4,4.505824030096697
7.300000000000001,4.5,4.468929800931921
7.300000000000001,4.6,4.432035571767146
7.300000000000001,4.7,4.395141342602369
7.300000000000001,4.800000000000001,4.358247113437593
7.300000000000001,4.9,4.321352884272818
7.300000000000001,5,4.2844586551080415
7.300000000000001,5.1000000000000005,4.247564425943266
7.300000000000001,5.2,4.21067019677849
7.300000000000001,5.3,4.1737759676137145
7.300000000000001,5.4,4.136881738448938
7.300000000000001,5.5,4.099987509284162
7.300000000000001,5.6000000000000005,4.063093280119386
7.300000000000001,5.7,4.02619905095461
7.300000000000001,5.800000000000001,3.989304821789834
7.300000000000001,5.9,3.9524105926250583
7.300000000000001,6,3.9155163634602825
7.300000000000001,6.1000000000000005,3.8786221342955067
7.300000000000001,6.2,3.841727905130731
7.300000000000001,6.300000000000001,3.8048336759659547
7.300000000000001,6.4,3.767939446801179
7.300000000000001,6.5,3.731045217636403
7.300000000000001,6.6000000000000005,3.6941509884716273
7.300000000000001,6.7,3.6572567593068515
7.300000000000001,6.800000000000001,3.620362530142075
7.300000000000001,6.9,3.5834683009772994
7.300000000000001,7,3.5465740718125236
7.4,1,5.732659577873366
7.4,1.1,5.69576534870859
7.4,1.2,5.658871119543814
7.4,1.3,5.621976890379038
7.4,1.4,5.585082661214262
7.4,1.5,5.5481884320494865
7.4,1.6,5.51129420288471
7.4,1.7000000000000002,5.474399973719935
7.4,1.8,5.437505744555159
7.4,1.9,5.400611515390382
7.4,2,5.363717286225607
7.4,2.1,5.326823057060831
7.4,2.2,5.289928827896055
7.4,2.3,5.253034598731279
7.4,2.4000000000000004,5.216140369566503
7.4,2.5,5.179246140401728
7.4,2.6,5.142351911236951
7.4,2.7,5.105457682072175
7.4,2.8,5.0685634529074
7.4,2.9000000000000004,5.0316692237426235
7.4,3,4.994774994577848
7.4,3.1,4.957880765413072
7.4,3.2,4.920986536248296
7.4,3.3000000000000003,4.88409230708352
7.4,3.4000000000000004,4.847198077918744
7.4,3.5,4.810303848753969
7.4,3.6,4.773409619589192
7.4,3.7,4.736515390424416
7.4,3.8000000000000003,4.699621161259641
7.4,3.9000000000000004,4.6627269320948646
7.4,4,4.625832702930088
7.4,4.1,4.588938473765313
7.4,4.2,4.552044244600537
7.4,4.300000000000001,4.5151500154357604
7.4,4.4,4.478255786270985
7.4,4.5,4.441361557106209
7.4,4.6,4.4044673279414335
7.4,4.7,4.367573098776657
7.4,4.800000000000001,4.330678869611881
7.4,4.9,4.293784640447106
7.4,5,4.256890411282329
7.4,5.1000000000000005,4.219996182117554
7.4,5.2,4.183101952952778
7.4,5.3,4.146207723788002
7.4,5.4,4.109313494623226
7.4,5.5,4.07241926545845
7.4,5.6000000000000005,4.035525036293674
7.4,5.7,3.9986308071288983
7.4,5.800000000000001,3.961736577964122
7.4,5.9,3.9248423487993462
7.4,6,3.8879481196345704
7.4,6.1000000000000005,3.8510538904697946
7.4,6.2,3.814159661305019
7.4,6.300000000000001,3.7772654321402426
7.4,6.4,3.7403712029754668
7.4,6.5,3.703476973810691
7.4,6.6000000000000005,3.666582744645915
7.4,6.7,3.6296885154811394
7.4,6.800000000000001,3.592794286316363
7.4,6.9,3.5559000571515873
7.4,7,3.5190058279868115
7.5,1,5.705091334047655
7.5,1.1,5.6681971048828785
7.5,1.2,5.631302875718103
7.5,1.3,5.594408646553327
7.5,1.4,5.557514417388551
7.5,1.5,5.520620188223775
7.5,1.6,5.483725959058999
7.5,1.7000000000000002,5.446831729894224
7.5,1.8,5.4099375007294475
7.5,1.9,5.373043271564671
7.5,2,5.336149042399896
7.5,2.1,5.29925481323512
7.5,2.2,5.262360584070343
7.5,2.3,5.225466354905568
7.5,2.4000000000000004,5.188572125740792
7.5,2.5,5.151677896576016
7.5,2.6,5.11478366741124
7.5,2.7,5.077889438246464
7.5,2.8,5.0409952090816885
7.5,2.9000000000000004,5.004100979916912
7.5,3,4.967206750752137
7.5,3.1,4.930312521587361
7.5,3.2,4.893418292422584
7.5,3.3000000000000003,4.856524063257809
7.5,3.4000000000000004,4.819629834093033
7.5,3.5,4.7827356049282574
7.5,3.6,4.745841375763481
7.5,3.7,4.708947146598705
7.5,3.8000000000000003,4.67205291743393
7.5,3.9000000000000004,4.635158688269153
7.5,4,4.598264459104378
7.5,4.1,4.561370229939602
7.5,4.2,4.5244760007748255
7.5,4.300000000000001,4.487581771610049
7.5,4.4,4.450687542445274
7.5,4.5,4.413793313280498
7.5,4.6,4.376899084115722
7.5,4.7,4.340004854950946
7.5,4.800000000000001,4.30311062578617
7.5,4.9,4.266216396621394
7.5,5,4.229322167456618
7.5,5.1000000000000005,4.192427938291843
7.5,5.2,4.1555337091270665
7.5,5.3,4.118639479962291
7.5,5.4,4.081745250797515
7.5,5.5,4.044851021632739
7.5,5.6000000000000005,4.007956792467962
7.5,5.7,3.971062563303187
7.5,5.800000000000001,3.934168334138411
7.5,5.9,3.897274104973635
7.5,6,3.860379875808859
7.5,6.1000000000000005,3.8234856466440834
7.5,6.2,3.7865914174793076
7.5,6.300000000000001,3.7496971883145314
7.5,6.4,3.7128029591497556
7.5,6.5,3.6759087299849798
7.5,6.6000000000000005,3.639014500820204
7.5,6.7,3.602120271655428
7.5,6.800000000000001,3.565226042490652
7.5,6.9,3.528331813325876
7.5,7,3.4914375841611003
7.6,1,5.677523090221943
7.6,1.1,5.640628861057166
7.6,1.2,5.603734631892391
7.6,1.3,5.566840402727615
7.6,1.4,5.529946173562839
7.6,1.5,5.493051944398063
7.6,1.6,5.456157715233287
7.6,1.7000000000000002,5.419263486068512
7.6,1.8,5.382369256903735
7.6,1.9,5.345475027738959
7.6,2,5.308580798574184
7.6,2.1,5.2716865694094075
7.6,2.2,5.234792340244631
7.6,2.3,5.197898111079856
7.6,2.4000000000000004,5.16100388191508
7.6,2.5,5.124109652750304
7.6,2.6,5.087215423585528
7.6,2.7,5.050321194420752
7.6,2.8,5.013426965255976
7.6,2.9000000000000004,4.9765327360912
7.6,3,4.939638506926425
7.6,3.1,4.902744277761649
7.6,3.2,4.865850048596872
7.6,3.3000000000000003,4.828955819432097
7.6,3.4000000000000004,4.792061590267321
7.6,3.5,4.755167361102545
7.6,3.6,4.718273131937769
7.6,3.7,4.681378902772993
7.6,3.8000000000000003,4.6444846736082175
7.6,3.9000000000000004,4.607590444443441
7.6,4,4.570696215278666
7.6,4.1,4.53380198611389
7.6,4.2,4.496907756949113
7.6,4.300000000000001,4.460013527784337
7.6,4.4,4.423119298619562
7.6,4.5,4.3862250694547855
7.6,4.6,4.34933084029001
7.6,4.7,4.312436611125234
7.6,4.800000000000001,4.275542381960458
7.6,4.9,4.238648152795682
7.6,5,4.201753923630906
7.6,5.1000000000000005,4.164859694466131
7.6,5.2,4.127965465301354
7.6,5.3,4.091071236136579
7.6,5.4,4.054177006971803
7.6,5.5,4.017282777807027
7.6,5.6000000000000005,3.980388548642251
