rent,hhincome,foodstmp,state_fip,county_fip,pernum
700,20100,1,04,04017,9990
0,92000,0,04,04017,9991
1400,271000,0,04,04017,9992
1700,126000,0,04,04017,9993
0,238000,0,04,04017,9994
0,31100,0,04,04017,9995
800,56900,0,04,04017,9996
1300,55000,0,04,04017,9997
0,300,0,04,04017,9998
0,152000,0,04,04017,9999
0,1000,0,04,04017,10000
0,101200,0,04,04017,10001
0,441700,0,04,04017,10002
0,9999999,0,04,04017,10003
0,36000,0,04,04017,10004
0,107000,1,04,04017,10005
0,75310,1,04,04017,10006
0,212000,0,04,04017,10007
0,161000,0,04,04017,10008
0,26000,0,04,04017,10009
0,32400,0,04,04017,10010
1000,68000,0,04,04017,10011
1300,138020,0,04,04017,10012
1200,27000,0,04,04017,10013
1200,57000,0,04,04017,10014
0,165000,0,04,04017,10015
0,37500,0,04,04017,10016
520,6000,0,04,04017,10017
0,15000,0,04,04017,10018
0,92000,0,04,04017,10019
1200,107000,0,04,04017,10020
0,255000,0,04,04017,10021
0,24600,0,04,04017,10022
0,81500,0,04,04017,10023
0,185000,0,04,04017,10024
1100,103000,0,04,04017,10025
1500,12000,0,04,04017,10026
680,56700,0,04,04017,10027
0,55000,0,04,04017,10028
0,9999999,0,04,04017,10029
1300,160000,0,04,04017,10030
0,95000,0,04,04017,10031
0,185550,0,04,04017,10032
1600,160000,0,04,04017,10033
0,32000,1,04,04017,10034
1000,31200,0,04,04017,10035
0,30000,0,04,04017,10036
0,1900,0,04,04017,10037
0,51000,0,04,04017,10038
0,17300,0,04,04017,10039
1100,47000,0,04,04017,10040
1300,38000,0,04,04017,10041
0,65900,0,04,04017,10042
700,17100,0,04,04017,10043
1200,5290,1,04,04017,10044
0,195000,0,04,04017,10045
0,10000,0,04,04017,10046
0,295000,0,04,04017,10047
0,3260,1,04,04017,10048
0,241200,0,04,04017,10049
2400,15000,0,04,04017,10050
0,310700,0,04,04017,10051
0,38900,0,04,04017,10052
0,48600,0,04,04017,10053
0,9999999,1,04,04017,10054
0,181400,0,04,04017,10055
0,90000,0,04,04017,10056
0,150400,0,04,04017,10057
0,62000,0,04,04017,10058
0,131000,0,04,04017,10059
0,522000,0,04,04017,10060
0,350000,0,04,04017,10061
2000,9600,0,04,04017,10062
0,110000,0,04,04017,10063
0,132000,0,04,04017,10064
0,106000,0,04,04017,10065
0,9999999,0,04,04017,10066
1600,69400,0,04,04017,10067
2000,205000,0,04,04017,10068
100,9600,0,04,04017,10069
0,48000,0,04,04017,10070
0,16000,0,04,04017,10071
500,21800,1,04,04017,10072
0,80000,0,04,04017,10073
0,72000,0,04,04017,10074
1100,82350,1,04,04017,10075
0,121000,0,04,04017,10076
0,25000,0,04,04017,10077
0,138000,0,04,04017,10078
0,345000,0,04,04017,10079
0,120000,0,04,04017,10080
1600,9999999,0,04,04017,10081
0,9999999,0,04,04017,10082
650,44000,0,04,04017,10083
0,100000,0,04,04017,10084
0,111500,0,04,04017,10085
0,37100,0,04,04017,10086
0,310000,0,04,04017,10087
0,125000,0,04,04017,10088
1000,29000,1,04,04017,10089
0,238200,0,04,04017,10090
0,75200,0,04,04017,10091
1100,75800,0,04,04017,10092
0,241000,0,04,04017,10093
0,9999999,0,04,04017,10094
1000,39400,0,04,04017,10095
0,10830,0,04,04017,10096
1200,65500,0,04,04017,10097
0,52030,0,04,04017,10098
1900,21000,0,04,04017,10099
0,85000,0,04,04017,10100
0,96010,0,04,04017,10101
0,7100,0,04,04017,10102
0,91200,0,04,04017,10103
0,24000,0,04,04017,10104
0,9999999,1,04,04017,10105
1500,40000,0,04,04017,10106
0,75500,0,04,04017,10107
0,85300,0,04,04017,10108
900,50200,0,04,04017,10109
0,67350,0,04,04017,10110
0,9999999,0,04,04017,10111
0,110000,0,04,04017,10112
1100,100000,0,04,04017,10113
1500,61000,0,04,04017,10114
0,9999999,0,04,04017,10115
1300,66000,0,04,04017,10116
0,231200,0,04,04017,10117
0,48000,1,04,04017,10118
0,36900,0,04,04017,10119
0,595000,0,04,04017,10120
260,10600,1,04,04017,10121
0,52000,0,04,04017,10122
720,56000,0,04,04017,10123
0,86000,0,04,04017,10124
1000,10000,0,04,04017,10125
0,9999999,0,04,04017,10126
0,40000,0,04,04017,10127
980,39900,0,04,04017,10128
0,11600,0,04,04017,10129
1500,125000,0,04,04017,10130
1500,298000,0,04,04017,10131
0,144000,0,04,04017,10132
0,250000,0,04,04017,10133
0,59200,0,04,04017,10134
0,9999999,0,04,04017,10135
0,728900,0,04,04017,10136
1200,92400,0,04,04017,10137
1400,133000,0,04,04017,10138
0,79200,0,04,04017,10139
0,130000,0,04,04017,10140
0,13200,0,04,04017,10141
0,9999999,0,04,04017,10142
0,90000,0,04,04017,10143
1500,69850,0,04,04017,10144
0,35440,0,04,04017,10145
2500,70000,0,04,04017,10146
1100,47700,1,04,04017,10147
0,113000,0,04,04017,10148
0,86000,0,04,04017,10149
0,181000,0,04,04017,10150
800,20000,1,04,04017,10151
0,9999999,0,04,04017,10152
0,361000,0,04,04017,10153
0,75500,1,04,04017,10154
0,75070,0,04,04017,10155
0,9999999,0,04,04017,10156
0,59800,0,04,04017,10157
0,206000,0,04,04017,10158
0,9999999,0,04,04017,10159
0,64500,0,04,04017,10160
0,9999999,0,04,04017,10161
0,399400,0,04,04017,10162
0,9999999,0,04,04017,10163
0,149700,0,04,04017,10164
0,62500,0,04,04017,10165
0,72000,0,04,04017,10166
400,50000,0,04,04017,10167
0,10000,1,04,04017,10168
0,59000,0,04,04017,10169
0,112480,0,04,04017,10170
0,109700,0,04,04017,10171
0,9999999,0,04,04017,10172
0,193100,0,04,04017,10173
0,9999999,0,04,04017,10174
0,99000,0,04,04017,10175
0,90000,0,04,04017,10176
0,9999999,0,04,04017,10177
0,106500,0,04,04017,10178
0,9999999,0,04,04017,10179
0,120000,0,04,04017,10180
0,75000,0,04,04017,10181
0,9999999,0,04,04017,10182
1700,16000,0,04,04017,10183
0,4300,0,04,04017,10184
0,3800,0,04,04017,10185
1000,215000,0,04,04017,10186
0,97000,1,04,04017,10187
1200,13200,0,04,04017,10188
0,69000,0,04,04017,10189
0,231500,0,04,04017,10190
0,133500,0,04,04017,10191
4200,1400,0,04,04017,10192
0,175000,0,04,04017,10193
0,37300,0,04,04017,10194
0,51000,0,04,04017,10195
0,110500,0,04,04017,10196
1700,48000,0,04,04017,10197
0,25000,0,04,04017,10198
0,137000,0,04,04017,10199
0,95500,0,04,04017,10200
2000,262000,0,04,04017,10201
0,9999999,0,04,04017,10202
0,270000,1,04,04017,10203
0,90000,0,04,04017,10204
1300,57000,0,04,04017,10205
0,62700,0,04,04017,10206
750,61000,1,04,04017,10207
0,141900,0,04,04017,10208
1400,58700,1,04,04017,10209
0,300200,0,04,04017,10210
250,10200,0,04,04017,10211
0,45400,1,04,04017,10212
1300,105000,0,04,04017,10213
0,106650,0,04,04017,10214
0,181100,0,04,04017,10215
0,180000,0,04,04017,10216
0,92300,0,04,04017,10217
0,132000,0,04,04017,10218
0,130100,0,04,04017,10219
0,9999999,0,04,04017,10220
0,9999999,0,04,04017,10221
0,9999999,0,04,04017,10222
0,9999999,0,04,04017,10223
0,28700,0,04,04017,10224
0,129000,0,04,04017,10225
1700,37000,0,04,04017,10226
0,9999999,1,04,04017,10227
0,251600,0,04,04017,10228
0,237200,0,04,04017,10229
0,52000,0,04,04017,10230
0,9999999,0,04,04017,10231
1300,81000,0,04,04017,10232
0,285500,0,04,04017,10233
0,12000,0,04,04017,10234
0,80700,1,04,04017,10235
0,65000,0,04,04017,10236
0,496000,0,04,04017,10237
0,44500,0,04,04017,10238
850,19300,0,04,04017,10239
0,110500,0,04,04017,10240
0,9999999,0,04,04017,10241
4200,31800,0,04,04017,10242
0,115000,0,04,04017,10243
0,9999999,0,04,04017,10244
2000,117000,0,04,04017,10245
1400,40000,0,04,04017,10246
0,13500,1,04,04017,10247
0,180000,0,04,04017,10248
0,8700,0,04,04017,10249
1400,33400,1,04,04017,10250
0,158400,0,04,04017,10251
0,4500,0,04,04017,10252
1300,83500,0,04,04017,10253
1700,159000,0,04,04017,10254
0,39000,0,04,04017,10255
0,128620,0,04,04017,10256
0,188900,0,04,04017,10257
0,2500,0,04,04017,10258
750,155000,0,04,04017,10259
0,118000,0,04,04017,10260
0,9999999,0,04,04017,10261
0,112550,0,04,04017,10262
1300,19300,0,04,04017,10263
0,49320,0,04,04017,10264
0,289000,1,04,04017,10265
0,50200,0,04,04017,10266
0,519000,0,04,04017,10267
0,80000,0,04,04017,10268
2500,9999999,0,04,04017,10269
0,70000,0,04,04017,10270
0,51400,0,04,04017,10271
1400,50000,0,04,04017,10272
0,71300,0,04,04017,10273
1900,45800,0,04,04017,10274
0,45000,0,04,04017,10275
560,20200,0,04,04017,10276
0,45000,0,04,04017,10277
0,109410,0,04,04017,10278
800,15600,0,04,04017,10279
1800,38850,1,04,04017,10280
0,495000,0,04,04017,10281
0,70200,0,04,04017,10282
0,9999999,0,04,04017,10283
4200,27500,0,04,04017,10284
2400,55000,0,04,04017,10285
0,120310,0,04,04017,10286
0,9999999,0,04,04017,10287
0,75800,0,04,04017,10288
0,7100,0,04,04017,10289
1200,38700,0,04,04017,10290
0,124000,0,04,04017,10291
0,9999999,0,04,04017,10292
0,9999999,0,04,04017,10293
0,33400,0,04,04017,10294
1100,96000,0,04,04017,10295
0,25000,0,04,04017,10296
0,90000,0,04,04017,10297
0,31700,0,04,04017,10298
0,29300,0,04,04017,10299
0,84000,0,04,04017,10300
0,43500,0,04,04017,10301
1900,65000,1,04,04017,10302
0,361000,0,04,04017,10303
0,187000,0,04,04017,10304
0,9999999,0,04,04017,10305
0,183000,0,04,04017,10306
0,180000,0,04,04017,10307
0,40000,0,04,04017,10308
0,60200,0,04,04017,10309
610,29200,0,04,04017,10310
0,9999999,0,04,04017,10311
0,730,0,04,04017,10312
0,39700,0,04,04017,10313
0,76000,0,04,04017,10314
0,351000,0,04,04017,10315
0,106200,0,04,04017,10316
0,185000,0,04,04017,10317
0,79000,0,04,04017,10318
0,97000,0,04,04017,10319
0,158000,0,04,04017,10320
850,123000,0,04,04017,10321
0,9999999,0,04,04017,10322
630,26000,0,04,04017,10323
1500,9999999,0,04,04017,10324
650,64000,1,04,04017,10325
810,45000,0,04,04017,10326
1000,78600,0,04,04017,10327
1500,70000,0,04,04017,10328
1700,10700,0,04,04017,10329
0,156100,0,04,04017,10330
0,350000,0,04,04017,10331
0,9999999,0,04,04017,10332
0,139500,0,04,04017,10333
1400,95200,0,04,04017,10334
0,69000,0,04,04017,10335
1100,62000,0,04,04017,10336
0,66600,0,04,04017,10337
840,23300,0,04,04017,10338
950,13600,0,04,04017,10339
0,108000,0,04,04017,10340
0,205000,0,04,04017,10341
0,200000,0,04,04017,10342
0,9999999,0,04,04017,10343
0,9999999,0,04,04017,10344
0,8100,0,04,04017,10345
0,9999999,0,04,04017,10346
0,67700,0,04,04017,10347
750,0,0,04,04017,10348
0,16000,0,04,04017,10349
0,50900,0,04,04017,10350
0,96700,0,04,04017,10351
0,543000,0,04,04017,10352
0,22700,0,04,04017,10353
0,55000,0,04,04017,10354
0,20000,0,04,04017,10355
740,29000,0,04,04017,10356
940,47000,1,04,04017,10357
0,105200,1,04,04017,10358
0,120000,0,04,04017,10359
0,151000,0,04,04017,10360
0,90000,0,04,04017,10361
0,42500,0,04,04017,10362
0,51000,0,04,04017,10363
0,9999999,0,04,04017,10364
0,134000,0,04,04017,10365
0,9999999,0,04,04017,10366
1200,25000,0,04,04017,10367
0,8000,0,04,04017,10368
1800,25000,0,04,04017,10369
0,99600,0,04,04017,10370
0,103000,0,04,04017,10371
0,99450,0,04,04017,10372
0,36000,0,04,04017,10373
0,193000,0,04,04017,10374
0,9500,0,04,04017,10375
0,41130,0,04,04017,10376
0,140000,0,04,04017,10377
1300,140000,0,04,04017,10378
0,77600,0,04,04017,10379
0,9999999,0,04,04017,10380
0,4800,0,04,04017,10381
0,9999999,0,04,04017,10382
0,100000,0,04,04017,10383
0,134000,0,04,04017,10384
900,65000,0,04,04017,10385
0,124900,0,04,04017,10386
0,590000,0,04,04017,10387
1700,60000,0,04,04017,10388
1400,0,0,04,04017,10389
750,40000,0,04,04017,10390
0,9999999,0,04,04017,10391
0,9999999,0,04,04017,10392
0,67700,0,04,04017,10393
0,59100,0,04,04017,10394
0,84600,1,04,04017,10395
0,49760,0,04,04017,10396
1600,78800,0,04,04017,10397
0,98300,0,04,04017,10398
0,9999999,0,04,04017,10399
0,116800,0,04,04017,10400
1600,95500,0,04,04017,10401
230,9600,1,04,04017,10402
0,97600,0,04,04017,10403
0,263000,0,04,04017,10404
0,95080,0,04,04017,10405
0,536000,0,04,04017,10406
0,9999999,0,04,04017,10407
2200,15000,1,04,04017,10408
1100,52000,0,04,04017,10409
0,88000,0,04,04017,10410
1400,110000,0,04,04017,10411
0,70500,0,04,04017,10412
0,9999999,0,04,04017,10413
0,9999999,0,04,04017,10414
1000,60000,0,04,04017,10415
0,128000,0,04,04017,10416
0,9999999,0,04,04017,10417
0,51000,0,04,04017,10418
0,60000,0,04,04017,10419
0,36800,0,04,04017,10420
1100,35100,0,04,04017,10421
0,9999999,0,04,04017,10422
0,54600,0,04,04017,10423
0,82800,0,04,04017,10424
0,160000,0,04,04017,10425
0,9999999,0,04,04017,10426
0,45600,0,04,04017,10427
0,9999999,0,04,04017,10428
0,48000,0,04,04017,10429
0,190000,0,04,04017,10430
500,12100,0,04,04017,10431
0,123000,0,04,04017,10432
0,0,0,04,04017,10433
0,9999999,0,04,04017,10434
0,67200,0,04,04017,10435
0,9999999,1,04,04017,10436
0,114000,0,04,04017,10437
0,53900,0,04,04017,10438
4200,384000,0,04,04017,10439
1000,97000,0,04,04017,10440
0,120300,0,04,04017,10441
0,20300,0,04,04017,10442
0,74000,0,04,04017,10443
0,58000,0,04,04017,10444
2100,120000,0,04,04017,10445
0,57140,0,04,04017,10446
0,44500,0,04,04017,10447
0,83000,0,04,04017,10448
0,90680,0,04,04017,10449
0,175000,0,04,04017,10450
0,150000,0,04,04017,10451
0,519800,0,04,04017,10452
240,9000,0,04,04017,10453
0,755500,0,04,04017,10454
0,101200,0,04,04017,10455
1600,90000,0,04,04017,10456
0,555500,0,04,04017,10457
970,101400,0,04,04017,10458
0,52000,0,04,04017,10459
0,78000,0,04,04017,10460
1100,16000,0,04,04017,10461
0,238500,0,04,04017,10462
0,122700,0,04,04017,10463
2900,9999999,0,04,04017,10464
0,9999999,0,04,04017,10465
2500,31400,0,04,04017,10466
0,9999999,0,04,04017,10467
0,180000,0,04,04017,10468
0,9999999,0,04,04017,10469
0,106730,0,04,04017,10470
0,9999999,0,04,04017,10471
0,65300,0,04,04017,10472
1300,60000,0,04,04017,10473
0,256000,0,04,04017,10474
0,18700,0,04,04017,10475
0,9999999,0,04,04017,10476
1300,30000,0,04,04017,10477
0,497000,0,04,04017,10478
0,196900,0,04,04017,10479
0,277000,0,04,04017,10480
1100,17000,0,04,04017,10481
0,103650,0,04,04017,10482
0,140000,0,04,04017,10483
700,0,1,04,04017,10484
0,22500,0,04,04017,10485
1600,154000,0,04,04017,10486
1100,47000,0,04,04017,10487
0,160000,0,04,04017,10488
0,97000,0,04,04017,10489
0,48400,0,04,04017,10490
0,132900,0,04,04017,10491
0,266000,0,04,04017,10492
920,20100,1,04,04017,10493
0,9999999,0,04,04017,10494
1300,48000,0,04,04017,10495
0,44900,0,04,04017,10496
0,33100,0,04,04017,10497
2700,45600,0,04,04017,10498
0,58000,0,04,04017,10499
0,104000,0,04,04017,10500
0,12000,0,04,04017,10501
0,56000,0,04,04017,10502
0,13000,1,04,04017,10503
0,9999999,0,04,04017,10504
0,40000,0,04,04017,10505
0,54110,0,04,04017,10506
1000,1600,1,04,04017,10507
0,1005460,0,04,04017,10508
0,150100,0,04,04017,10509
0,89000,0,04,04017,10510
0,218000,0,04,04017,10511
0,188000,1,04,04017,10512
1700,46000,0,04,04017,10513
400,13400,0,04,04017,10514
0,60000,0,04,04017,10515
0,9999999,0,04,04017,10516
0,163000,0,04,04017,10517
0,22300,0,04,04017,10518
0,28500,0,04,04017,10519
0,155000,0,04,04017,10520
0,9999999,0,04,04017,10521
0,63000,0,04,04017,10522
0,59300,0,04,04017,10523
880,31600,0,04,04017,10524
0,56500,0,04,04017,10525
0,0,1,04,04017,10526
0,220000,0,04,04017,10527
0,245000,0,04,04017,10528
0,0,0,04,04017,10529
1600,69500,0,04,04017,10530
1800,85300,0,04,04017,10531
970,44000,0,04,04017,10532
0,100000,0,04,04017,10533
0,86000,0,04,04017,10534
0,9999999,0,04,04017,10535
0,40000,0,04,04017,10536
0,9999999,0,04,04017,10537
0,9999999,0,04,04017,10538
0,32000,0,04,04017,10539
0,39100,0,04,04017,10540
0,110000,0,04,04017,10541
1700,40000,0,04,04017,10542
1100,109200,0,04,04017,10543
0,75000,0,04,04017,10544
1100,25600,0,04,04017,10545
0,9000,0,04,04017,10546
0,9999999,0,04,04017,10547
0,63000,0,04,04017,10548
0,15000,0,04,04017,10549
1900,180000,0,04,04017,10550
990,26800,0,04,04017,10551
0,220000,0,04,04017,10552
1200,27300,0,04,04017,10553
0,9999999,0,04,04017,10554
0,30500,0,04,04017,10555
500,9999999,0,04,04017,10556
2000,135000,0,04,04017,10557
0,110000,0,04,04017,10558
0,23200,0,04,04017,10559
1600,57000,0,04,04017,10560
0,9999999,1,04,04017,10561
0,146400,0,04,04017,10562
0,101000,0,04,04017,10563
0,77200,0,04,04017,10564
0,130000,0,04,04017,10565
0,9999999,1,04,04017,10566
0,110000,0,04,04017,10567
0,90200,0,04,04017,10568
0,16000,1,04,04017,10569
0,9999999,0,04,04017,10570
1600,53000,0,04,04017,10571
0,9999999,0,04,04017,10572
0,180000,0,04,04017,10573
0,1800,0,04,04017,10574
0,122000,0,04,04017,10575
0,294480,0,04,04017,10576
1400,57000,0,04,04017,10577
700,30600,1,04,04017,10578
0,75300,0,04,04017,10579
1500,65000,0,04,04017,10580
0,54800,0,04,04017,10581
190,19200,0,04,04017,10582
0,9999999,0,04,04017,10583
1400,112000,0,04,04017,10584
0,47400,0,04,04017,10585
900,38000,0,04,04017,10586
0,9999999,0,04,04017,10587
0,9999999,0,04,04017,10588
1400,68000,0,04,04017,10589
2200,225000,0,04,04017,10590
0,44600,0,04,04017,10591
1300,8350,0,04,04017,10592
0,190000,0,04,04017,10593
0,9999999,1,04,04017,10594
0,33500,0,04,04017,10595
1300,62020,0,04,04017,10596
0,118000,0,04,04017,10597
1300,60400,0,04,04017,10598
0,36000,0,04,04017,10599
0,9999999,0,04,04017,10600
0,66600,1,04,04017,10601
0,9999999,0,04,04017,10602
2200,75000,0,04,04017,10603
0,267500,0,04,04017,10604
0,60000,0,04,04017,10605
950,19500,0,04,04017,10606
0,9999999,0,04,04017,10607
0,113300,0,04,04017,10608
930,28000,0,04,04017,10609
0,126200,0,04,04017,10610
0,19400,0,04,04017,10611
700,8000,0,04,04017,10612
0,25000,0,04,04017,10613
0,120000,0,04,04017,10614
2400,130000,0,04,04017,10615
0,180500,0,04,04017,10616
0,9999999,0,04,04017,10617
0,90000,0,04,04017,10618
0,38100,0,04,04017,10619
0,9999999,0,04,04017,10620
0,9999999,0,04,04017,10621
1500,52000,0,04,04017,10622
0,71600,0,04,04017,10623
0,82000,0,04,04017,10624
1400,88900,0,04,04017,10625
0,23600,0,04,04017,10626
0,51000,0,04,04017,10627
0,25900,0,04,04017,10628
0,9999999,0,04,04017,10629
0,144900,0,04,04017,10630
0,34000,0,04,04017,10631
1100,40000,0,04,04017,10632
0,9999999,0,04,04017,10633
1800,84000,0,04,04017,10634
0,9999999,0,04,04017,10635
0,130000,0,04,04017,10636
0,2000,0,04,04017,10637
0,9999999,0,04,04017,10638
0,24900,0,04,04017,10639
0,53700,0,04,04017,10640
0,254400,0,04,04017,10641
0,64400,0,04,04017,10642
0,70000,0,04,04017,10643
0,248400,0,04,04017,10644
0,122400,0,04,04017,10645
1600,115000,0,04,04017,10646
1700,78000,0,04,04017,10647
0,91700,0,04,04017,10648
0,148200,0,04,04017,10649
0,75100,0,04,04017,10650
0,9999999,0,04,04017,10651
0,41100,0,04,04017,10652
0,120000,0,04,04017,10653
0,46300,0,04,04017,10654
1300,9999999,0,04,04017,10655
0,94800,0,04,04017,10656
2000,66000,0,04,04017,10657
0,495000,0,04,04017,10658
0,9999999,0,04,04017,10659
0,208800,0,04,04017,10660
0,495000,0,04,04017,10661
0,302000,0,04,04017,10662
0,368100,0,04,04017,10663
0,9999999,0,04,04017,10664
0,202000,0,04,04017,10665
0,10800,0,04,04017,10666
1300,49900,0,04,04017,10667
0,20100,0,04,04017,10668
0,78500,0,04,04017,10669
0,81200,0,04,04017,10670
0,9999999,0,04,04017,10671
0,142000,0,04,04017,10672
0,45600,0,04,04017,10673
1100,50000,0,04,04017,10674
0,9999999,0,04,04017,10675
1400,50000,0,04,04017,10676
1600,21800,1,04,04017,10677
0,40000,0,04,04017,10678
0,21300,0,04,04017,10679
0,9999999,0,04,04017,10680
0,147000,0,04,04017,10681
0,66000,0,04,04017,10682
0,161000,0,04,04017,10683
0,9999999,0,04,04017,10684
0,110300,0,04,04017,10685
0,50000,0,04,04017,10686
0,114400,0,04,04017,10687
0,645000,0,04,04017,10688
0,9999999,0,04,04017,10689
0,9999999,0,04,04017,10690
0,164100,0,04,04017,10691
0,39600,0,04,04017,10692
0,170960,0,04,04017,10693
0,169700,0,04,04017,10694
920,47000,0,04,04017,10695
450,11900,1,04,04017,10696
0,49000,0,04,04017,10697
0,76000,0,04,04017,10698
0,49100,0,04,04017,10699
870,11500,0,04,04017,10700
0,12900,0,04,04017,10701
0,26000,0,04,04017,10702
0,247000,1,04,04017,10703
0,185800,0,04,04017,10704
0,8300,0,04,04017,10705
940,67000,1,04,04017,10706
0,337000,0,04,04017,10707
0,51300,0,04,04017,10708
830,34000,0,04,04017,10709
1500,62000,0,04,04017,10710
1600,60000,0,04,04017,10711
940,54900,0,04,04017,10712
0,198000,0,04,04017,10713
0,990000,0,04,04017,10714
0,597300,0,04,04017,10715
0,71200,0,04,04017,10716
1500,82200,0,04,04017,10717
1500,403000,0,04,04017,10718
820,9100,1,04,04017,10719
0,91000,0,04,04017,10720
1500,0,0,04,04017,10721
0,98400,0,04,04017,10722
0,61100,0,04,04017,10723
500,43400,0,04,04017,10724
1300,53900,0,04,04017,10725
0,114100,0,04,04017,10726
0,122600,1,04,04017,10727
0,159000,0,04,04017,10728
0,140000,0,04,04017,10729
500,35800,0,04,04017,10730
850,30000,0,04,04017,10731
950,50700,0,04,04017,10732
0,51000,0,04,04017,10733
0,153700,0,04,04017,10734
0,52000,0,04,04017,10735
300,15000,0,04,04017,10736
0,9999999,0,04,04017,10737
710,16400,0,04,04017,10738
0,82700,0,04,04017,10739
0,46520,0,04,04017,10740
0,38000,0,04,04017,10741
0,9999999,0,04,04017,10742
0,66000,0,04,04017,10743
0,40800,0,04,04017,10744
0,125000,0,04,04017,10745
0,140900,0,04,04017,10746
0,129500,0,04,04017,10747
0,9999999,0,04,04017,10748
1000,0,0,04,04017,10749
1700,107900,0,04,04017,10750
0,9999999,0,04,04017,10751
0,84800,0,04,04017,10752
1700,0,0,04,04017,10753
0,151100,0,04,04017,10754
0,270000,0,04,04017,10755
0,9999999,0,04,04017,10756
0,74700,0,04,04017,10757
0,73900,0,04,04017,10758
0,392000,0,04,04017,10759
850,41700,0,04,04017,10760
0,194400,0,04,04017,10761
0,145000,0,04,04017,10762
0,87000,0,04,04017,10763
1000,36000,0,04,04017,10764
0,82400,0,04,04017,10765
1500,46000,0,04,04017,10766
1100,28000,0,04,04017,10767
0,85500,0,04,04017,10768
0,220000,0,04,04017,10769
0,180600,0,04,04017,10770
0,245200,0,04,04017,10771
1900,112000,0,04,04017,10772
1100,53700,0,04,04017,10773
0,9999999,0,04,04017,10774
0,30000,0,04,04017,10775
0,46300,0,04,04017,10776
770,19000,0,04,04017,10777
870,54000,0,04,04017,10778
0,233000,0,04,04017,10779
0,59800,0,04,04017,10780
0,59000,0,04,04017,10781
1400,110500,0,04,04017,10782
800,62000,1,04,04017,10783
0,9999999,0,04,04017,10784
0,9999999,0,04,04017,10785
0,11100,0,04,04017,10786
0,191800,0,04,04017,10787
0,80180,0,04,04017,10788
0,45900,0,04,04017,10789
0,3500,0,04,04017,10790
0,100900,0,04,04017,10791
0,180000,0,04,04017,10792
1800,116000,0,04,04017,10793
0,99400,0,04,04017,10794
0,30900,0,04,04017,10795
800,140600,0,04,04017,10796
0,134000,0,04,04017,10797
880,14400,0,04,04017,10798
0,273000,0,04,04017,10799
700,25000,0,04,04017,10800
0,79000,0,04,04017,10801
1400,38200,0,04,04017,10802
1200,68000,0,04,04017,10803
0,9999999,1,04,04017,10804
0,19700,0,04,04017,10805
0,243000,0,04,04017,10806
0,0,0,04,04017,10807
0,120000,0,04,04017,10808
0,9999999,0,04,04017,10809
1000,51600,1,04,04017,10810
4200,180000,0,04,04017,10811
0,54000,0,04,04017,10812
0,165940,0,04,04017,10813
0,100800,0,04,04017,10814
0,9999999,0,04,04017,10815
4200,9999999,0,04,04017,10816
0,204000,0,04,04017,10817
0,55000,0,04,04017,10818
0,90920,0,04,04017,10819
1200,90000,0,04,04017,10820
0,106300,0,04,04017,10821
870,39000,0,04,04017,10822
0,9999999,0,04,04017,10823
0,434800,0,04,04017,10824
0,39300,1,04,04017,10825
0,150000,0,04,04017,10826
2100,50100,1,04,04017,10827
1100,66300,0,04,04017,10828
1500,12000,1,04,04017,10829
1500,30000,1,04,04017,10830
0,103800,0,04,04017,10831
0,369100,0,04,04017,10832
0,9999999,0,04,04017,10833
0,120600,0,04,04017,10834
0,60000,0,04,04017,10835
0,211000,0,04,04017,10836
0,192700,0,04,04017,10837
2500,9999999,0,04,04017,10838
0,170000,0,04,04017,10839
0,24000,0,04,04017,10840
1300,62000,0,04,04017,10841
0,9999999,0,04,04017,10842
0,52400,0,04,04017,10843
0,110000,0,04,04017,10844
0,9999999,0,04,04017,10845
0,9999999,0,04,04017,10846
0,20300,0,04,04017,10847
1200,58010,1,04,04017,10848
500,22000,0,04,04017,10849
0,29500,0,04,04017,10850
1700,88000,0,04,04017,10851
0,1600,0,04,04017,10852
0,15500,0,04,04017,10853
0,74500,0,04,04017,10854
0,41000,1,04,04017,10855
1300,130000,0,04,04017,10856
1200,36000,0,04,04017,10857
750,26000,1,04,04017,10858
0,150000,0,04,04017,10859
1300,90000,0,04,04017,10860
1200,86500,1,04,04017,10861
0,80000,0,04,04017,10862
1400,74500,0,04,04017,10863
0,120000,0,04,04017,10864
0,250000,0,04,04017,10865
0,60000,0,04,04017,10866
0,733200,0,04,04017,10867
0,495000,0,04,04017,10868
0,91000,0,04,04017,10869
0,510300,0,04,04017,10870
1100,114200,0,04,04017,10871
0,441700,0,04,04017,10872
0,22000,0,04,04017,10873
0,80300,0,04,04017,10874
0,63000,0,04,04017,10875
0,9999999,0,04,04017,10876
0,165000,1,04,04017,10877
0,132600,1,04,04017,10878
0,80550,0,04,04017,10879
0,9999999,0,04,04017,10880
0,234700,0,04,04017,10881
0,89400,0,04,04017,10882
1400,63780,0,04,04017,10883
0,54000,0,04,04017,10884
0,9999999,0,04,04017,10885
640,500,1,04,04017,10886
0,93400,0,04,04017,10887
0,50000,0,04,04017,10888
0,24200,1,04,04017,10889
0,463000,0,04,04017,10890
630,19300,1,04,04017,10891
0,62000,0,04,04017,10892
0,170400,0,04,04017,10893
0,45000,0,04,04017,10894
0,273220,0,04,04017,10895
1200,112000,0,04,04017,10896
0,189800,0,04,04017,10897
0,59700,0,04,04017,10898
0,110000,0,04,04017,10899
0,48000,0,04,04017,10900
550,15000,0,04,04017,10901
