placekey,location_name,top_category,sub_category,naics_code,latitude,longitude,street_address,city,region,postal_code,raw_visit_counts,raw_visitor_counts,distance_from_home,median_dwell,device_type,year,month
222-222@8tt-7xq-y7q,A & E Specialty Marketing,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,31.45351,-110.97385,12 Avenida Acaponeta,Rio Rico,AZ,85648,22,14,79045,46,"{""android"":7,""ios"":8}",2021,9
222-222@5zb-xdz-8n5,The Meat Shop,Specialty Food Stores,Meat Markets,445210,33.437157,-112.07087,202 E Buckeye Rd,Phoenix,AZ,85004,59,47,16146,26,"{""android"":31,""ios"":16}",2021,9
227-222@5z9-brz-hwk,Liquor Castle,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores",445310,35.107738,-114.62107,824 Hancock Rd,Bullhead City,AZ,86442,360,191,3669,10,"{""android"":119,""ios"":74}",2021,9
222-222@5z9-bsx-s3q,Dollar Tree,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,35.023212,-114.59858,4607 S Highway 95,Fort Mohave,AZ,86426,250,178,8037,16.5,"{""android"":120,""ios"":59}",2021,9
222-222@8ts-d5s-gx5,Circle K,Grocery Stores,Convenience Stores,445120,33.437565,-112.20433,6710 W Buckeye Rd,Phoenix,AZ,85043,214,137,6093,8,"{""android"":67,""ios"":62}",2021,9
222-222@8ts-znj-snq,Circle K,Grocery Stores,Convenience Stores,445120,33.388241,-111.52811,2933 S Tomahawk Rd,Apache Junction,AZ,85119,898,508,5999,7,"{""android"":320,""ios"":186}",2021,9
zzy-222@8ts-wg2-bff,Nackard Beverage,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores",445310,33.396809,-110.75292,1800 N Us Highway 60,Globe,AZ,85501,105,9,6634,39,"{""android"":4,""ios"":5}",2021,9
222-222@8sc-xqg-zmk,Yuma Mesa Fruit Growers Assn,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,32.688293,-114.60331,2198 S Pacific Ave,Yuma,AZ,85365,23,7,4169,131,"{""android"":7,""ios"":0}",2021,9
zzw-222@5zb-xbm-mrk,Circle K,Grocery Stores,Convenience Stores,445120,33.567997,-112.18577,5848 W Olive Ave,Glendale,AZ,85302,609,475,4244,7,"{""android"":285,""ios"":191}",2021,9
zzy-225@8sc-xdr-7wk,Family Dollar Stores,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,32.596169,-114.70476,531 East Main Street,Somerton,AZ,85350,364,220,1477,8,"{""android"":118,""ios"":99}",2021,9
zzw-223@8tg-hvm-ysq,Dollar Tree,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,35.218697,-111.62041,1500 E Cedar Ave Ste 67,Flagstaff,AZ,86004,411,286,5404,19,"{""android"":159,""ios"":124}",2021,9
224-222@8ts-zg2-wc5,Bootz Manufacturing,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,33.446827,-111.99248,25 S 41st St,Phoenix,AZ,85034,76,30,27737,171,"{""android"":20,""ios"":9}",2021,9
zzy-222@8th-x9r-sqz,Circle K,Grocery Stores,Convenience Stores,445120,34.506023,-109.36405,61 E Commercial,St. Johns,AZ,85936,449,161,46123,7,"{""android"":102,""ios"":53}",2021,9
22b-222@5zb-xb9-5cq,Chula Seafood,Specialty Food Stores,Fish and Seafood Markets,445220,33.510303,-112.07201,100 E Camelback Rd Ste 172,Phoenix,AZ,85012,18,18,8734,16.5,"{""android"":0,""ios"":14}",2021,9
226-222@8ts-zgj-dd9,Water & Ice,Specialty Food Stores,All Other Specialty Food Stores,445299,33.416603,-111.87389,67 N Dobson Rd Ste 108,Mesa,AZ,85201,20,15,2429,8,"{""android"":12,""ios"":4}",2021,9
225-222@5zb-xbv-3dv,Circle K,Grocery Stores,Convenience Stores,445120,33.545307,-112.16907,7428 N 51st Ave,Glendale,AZ,85301,177,125,4558,6,"{""android"":56,""ios"":70}",2021,9
222-222@8ts-d25-b6k,Amadio Ranch Farm Store,Specialty Food Stores,Fruit and Vegetable Markets,445230,33.362442,-112.16085,4701 W Dobbins Rd,Laveen,AZ,85339,237,115,6025,36,"{""android"":64,""ios"":50}",2021,9
zzy-223@5zb-w2k-zfz,Woody's Food Store,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.942738,-113.17381,301 Frontier,Aguila,AZ,85320,15,13,60936,12,"{""android"":8,""ios"":7}",2021,9
223-222@5zb-xcw-cwk,Circle K,Grocery Stores,Convenience Stores,445120,33.45211,-112.15095,301 N 43rd Ave,Phoenix,AZ,85009,334,193,9590,10,"{""android"":118,""ios"":74}",2021,9
223-222@8tt-7xs-9vf,Grower Alliance,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,31.456688,-110.98251,42 Kipper St Ste C,Rio Rico,AZ,85648,5,3,,26,"{""android"":0,""ios"":4}",2021,9
225-222@8ts-d5m-n3q,Total Wine & More,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores",445310,33.461918,-112.3613,1416 N Litchfield Rd,Goodyear,AZ,85395,446,397,13330,14,"{""android"":246,""ios"":151}",2021,9
22b-222@5zb-xcz-z2k,Circle K,Grocery Stores,Convenience Stores,445120,33.460815,-112.13486,1146 N 35th Ave,Phoenix,AZ,85009,59,53,9276,6,"{""android"":39,""ios"":13}",2021,9
zzw-228@5zb-xkd-7t9,Walmart Supercenter,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,33.638554,-111.98186,4617 E Bell Rd,Phoenix,AZ,85032,3676,1960,5198,23,"{""android"":1075,""ios"":883}",2021,9
223-222@5zb-262-cwk,99 Cents Only Stores,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,35.215225,-114.03423,3140 N Stockton Hill Rd,Kingman,AZ,86401,967,660,5122,20,"{""android"":371,""ios"":290}",2021,9
224-222@5zb-xch-35z,Endomet Laboratories,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.564091,-112.10725,2225 W Alice Ave,Phoenix,AZ,85021,96,21,6910,220,"{""android"":18,""ios"":4}",2021,9
222-224@8th-mtn-xyv,Payson Market place,Grocery Stores,Convenience Stores,445120,34.25563,-111.32295,1116 N Beeline Hwy,Payson,AZ,85541,50,45,17321,8,"{""android"":35,""ios"":9}",2021,9
222-222@8tg-hvr-6rk,Fred Nackard Wholesale Beverage Company,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores",445310,35.226357,-111.57516,4980 E Railhead Ave,Flagstaff,AZ,86004,92,20,10940,30.5,"{""android"":12,""ios"":8}",2021,9
222-222@8ts-tn9-2ff,Mother Lode Mercantile,Specialty Food Stores,Confectionery and Nut Stores,445292,33.457047,-111.49192,4650 N Mammoth Mine Rd,Apache Junction,AZ,85119,3,3,,5,"{""android"":7,""ios"":0}",2021,9
223-222@5zb-xd6-52k,Family Dollar Stores,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,33.436062,-112.09431,1625 W Buckeye Rd,Phoenix,AZ,85007,206,157,3442,10,"{""android"":102,""ios"":60}",2021,9
223-224@5zb-x7d-k2k,Fry's Food & Drug Stores,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.844128,-112.13389,39508 N Daisy Mountain Dr,Anthem,AZ,85086,3004,1232,3477,20,"{""android"":550,""ios"":681}",2021,9
22b-222@5z9-rht-sdv,Leks Asian Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,34.586781,-112.32564,8008 E Yavapai Rd Ste D,Prescott Valley,AZ,86314,78,65,6615,9.5,"{""android"":32,""ios"":32}",2021,9
zzw-222@8tt-7z3-jvz,San Rafael Produce,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,31.347807,-110.96065,841 N Industrial Park Ave,Nogales,AZ,85621,27,17,678488,30,"{""android"":10,""ios"":5}",2021,9
222-225@8tt-pzq-8sq,Angie's Kick Ass Salsa,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,32.04472,-110.71286,13190 E Colossal Cave Rd,Vail,AZ,85641,11,9,7033,7,"{""android"":5,""ios"":5}",2021,9
226-222@5zb-xcz-brk,Dollar Store,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,33.465649,-112.1321,3401 W McDowell Rd Ste 101,Phoenix,AZ,85009,265,150,3861,16,"{""android"":105,""ios"":46}",2021,9
zzw-225@8ts-zjb-fpv,Liquor Square,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores",445310,33.350189,-111.85732,3029 N Alma School Rd Ste 101,Chandler,AZ,85224,7,6,55815,8,"{""android"":4,""ios"":4}",2021,9
222-223@8ts-zbm-s3q,Circle K,Grocery Stores,Convenience Stores,445120,33.392715,-111.80483,1203 E Southern Ave,Mesa,AZ,85204,64,51,3557,7.5,"{""android"":36,""ios"":9}",2021,9
222-222@5zb-xct-v75,Lincoln Market,Grocery Stores,Convenience Stores,445120,33.442135,-112.13427,3497 W Lincoln St,Phoenix,AZ,85009,80,60,11324,13.5,"{""android"":25,""ios"":34}",2021,9
222-223@8ts-zk3-4gk,Walmart Supercenter,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,33.384724,-111.59998,1606 S Signal Butte Rd,Mesa,AZ,85209,7538,3818,5890,21.5,"{""android"":2332,""ios"":1487}",2021,9
222-222@5zb-x7d-89z,Circle K,Grocery Stores,Convenience Stores,445120,33.843231,-112.13869,39414 N Daisy Mountain Dr,Anthem,AZ,85086,819,460,5458,7,"{""android"":228,""ios"":230}",2021,9
229-222@8ts-zb7-mzf,Rocky Mountain Chocolate Factory,Specialty Food Stores,Confectionery and Nut Stores,445292,33.306442,-111.74972,1877 E Williams Field Rd Ste 105,Gilbert,AZ,85295,98,87,5163,19,"{""android"":36,""ios"":50}",2021,9
227-222@5zb-xdy-n89,Hidden Track Bottle Shop,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores",445310,33.450211,-112.07558,111 W Monroe St Ste 120,Phoenix,AZ,85003,12,12,32106,17,"{""android"":8,""ios"":4}",2021,9
229-222@8ts-zgh-kvf,Family Dollar Stores,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,33.39875,-111.8739,865 S Dobson Rd,Mesa,AZ,85202,369,185,3267,15,"{""android"":129,""ios"":56}",2021,9
229-226@8ts-zbj-x3q,Fry's Food & Drug Stores,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.376904,-111.79105,1845 E Baseline Rd,Gilbert,AZ,85233,2809,1538,3705,19,"{""android"":979,""ios"":557}",2021,9
zzw-223@8ts-3j7-hnq,Diamond Shamrock Store 1640,Grocery Stores,Convenience Stores,445120,32.205845,-110.78939,9520 E 22nd St,Tucson,AZ,85748,13,12,3299,7,"{""android"":6,""ios"":5}",2021,9
223-222@5z9-rgp-xkf,Dollar General,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,34.598125,-112.46311,3150 Willow Creek Rd,Prescott,AZ,86301,159,98,10368,16,"{""android"":58,""ios"":37}",2021,9
zzy-224@8tg-643-xdv,Navajo Travel Center,Grocery Stores,Convenience Stores,445120,35.128456,-109.54123,325 Exit I 40 Kerr Mcgee Rd,Chambers,AZ,86502,1,1,,784,"{""android"":4,""ios"":0}",2021,9
zzy-222@5zb-xgn-jd9,Watermill Express,Specialty Food Stores,All Other Specialty Food Stores,445299,33.566837,-112.18669,8850 N 59th Ave,Glendale,AZ,85302,106,86,4594,8,"{""android"":36,""ios"":50}",2021,9
zzw-222@8ts-cwv-bx5,Hickman's Egg Ranch,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.387222,-112.47742,6515 S Jackrabbit Trl,Buckeye,AZ,85326,104,25,13877,225.5,"{""android"":14,""ios"":13}",2021,9
222-222@5zb-xk9-gc5,Chuck's Vending,Specialty Food Stores,Fruit and Vegetable Markets,445230,33.567291,-111.89179,9007 N 87th Way,Scottsdale,AZ,85258,9,7,15153,23,"{""android"":4,""ios"":4}",2021,9
222-222@8ts-3pt-v75,99 Cent Discount Variety,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,32.207699,-110.90244,4221 E 22nd St,Tucson,AZ,85711,640,416,5509,13,"{""android"":251,""ios"":165}",2021,9
222-222@8ts-zyb-r6k,Circle K,Grocery Stores,Convenience Stores,445120,33.306061,-111.91183,4040 W Chandler Blvd,Chandler,AZ,85226,414,293,14677,7,"{""android"":199,""ios"":93}",2021,9
222-222@8ts-d5w-7bk,Tapia Brothers,Specialty Food Stores,Fruit and Vegetable Markets,445230,33.445908,-112.16515,211 S 49th Ave,Phoenix,AZ,85043,283,69,25772,36,"{""android"":40,""ios"":26}",2021,9
222-223@8ts-3nz-vvf,ampm,Grocery Stores,Convenience Stores,445120,32.162544,-110.97681,501 W Irvington Rd,Tucson,AZ,85714,64,53,4019,7,"{""android"":27,""ios"":24}",2021,9
223-223@5zb-wx5-xh5,Circle K,Grocery Stores,Convenience Stores,445120,33.62674,-112.01395,15412 N 32nd St,Phoenix,AZ,85032,16,14,11485,9,"{""android"":13,""ios"":0}",2021,9
227-222@5zb-xn5-q4v,Yasha From Russia,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.580406,-112.01337,10240 N 32nd St,Phoenix,AZ,85028,77,61,16846,15,"{""android"":37,""ios"":26}",2021,9
223-222@5zb-wx4-6rk,Circle K,Grocery Stores,Convenience Stores,445120,33.639492,-112.08234,625 W Bell Rd,Phoenix,AZ,85023,370,280,3427,6,"{""android"":164,""ios"":111}",2021,9
225-222@8ts-zck-nt9,Dollar Tree,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,33.366058,-111.75451,857 N Val Vista Dr Ste 112,Gilbert,AZ,85234,439,348,3541,14,"{""android"":232,""ios"":113}",2021,9
zzw-225@8th-b9p-fpv,Family Dollar Stores,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,34.249855,-110.04079,161 E Deuce of Clubs Box #7,Show Low,AZ,85901,715,428,27378,23,"{""android"":270,""ios"":154}",2021,9
22c-222@8ts-3n5-whq,See's Candies,Specialty Food Stores,Confectionery and Nut Stores,445292,32.22118,-110.86893,5770 E Broadway Blvd,Tucson,AZ,85711,55,40,10873,10,"{""android"":27,""ios"":14}",2021,9
zzy-222@8ts-5bm-ckf,Wiwpul Du'ag Trading Post Coyote Store,Grocery Stores,Convenience Stores,445120,32.040379,-111.48359,Az 86,Sells,AZ,85634,2,2,,27,"{""android"":0,""ios"":4}",2021,9
222-223@8ts-czx-wff,Reddy's Corner,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores",445310,33.392399,-112.15337,4402 W Southern Ave,Laveen,AZ,85339,291,142,6218,13,"{""android"":64,""ios"":73}",2021,9
223-223@8ts-3nk-g49,Dollar General,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,32.26947,-110.92608,3436 N Country Club Rd,Tucson,AZ,85716,170,90,2389,22,"{""android"":56,""ios"":31}",2021,9
222-223@8ts-36p-fzz,Tyga Bites,Specialty Food Stores,Fruit and Vegetable Markets,445230,32.409279,-110.99634,11165 N La Canada Dr Ste 130,Oro Valley,AZ,85737,81,68,4630,17,"{""android"":20,""ios"":47}",2021,9
222-222@5z9-bt8-hyv,Safeway,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,35.017166,-114.59883,4823 S Highway 95,Fort Mohave,AZ,86426,326,243,10225,12,"{""android"":112,""ios"":128}",2021,9
223-222@5zb-xm2-6x5,Circle K,Grocery Stores,Convenience Stores,445120,33.573452,-111.8637,10050 E Mountain View Rd,Scottsdale,AZ,85258,412,257,7597,6,"{""android"":89,""ios"":166}",2021,9
zzw-222@5zb-xdb-dvz,Dollar Tree,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,33.51009,-112.20507,6750 W Camelback Rd Ste 102,Glendale,AZ,85303,834,593,2348,12,"{""android"":259,""ios"":325}",2021,9
222-222@5zb-vpc-vs5,Arizona Buffalo Company,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.432205,-112.49708,1502 S 203rd Ave,Buckeye,AZ,85326,5,4,,104,"{""android"":0,""ios"":9}",2021,9
22j-223@8ts-zh4-rtv,Amigos Carniceria,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.363262,-111.9634,9210 S Avenida del Yaqui,Guadalupe,AZ,85283,198,109,5483,16,"{""android"":67,""ios"":42}",2021,9
22d-222@5zb-tc5-4n5,Frosty's Pop Shop,Specialty Food Stores,All Other Specialty Food Stores,445299,34.586731,-112.32304,8164 E State Route 69,Prescott Valley,AZ,86314,1,1,,14,"{""android"":0,""ios"":0}",2021,9
224-222@5zb-tnc-ghq,Cordes Lakes Community Center,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,34.304695,-112.10453,16357 S Cordes Lakes Dr,Cordes Lakes,AZ,86333,32,14,1053,166,"{""android"":13,""ios"":0}",2021,9
229-222@8ts-d2s-gzf,Soons Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.399307,-112.09018,5201 S 15th Ave,Phoenix,AZ,85041,180,50,3312,180,"{""android"":28,""ios"":21}",2021,9
223-222@8ts-3h4-r8v,99 Cents Only Stores,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,32.193428,-110.83963,7125 E Golf Links Rd,Tucson,AZ,85730,721,552,5831,19,"{""android"":370,""ios"":182}",2021,9
223-222@8ts-3mc-p9z,Wildcat Drive Thru Liquors,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores",445310,32.237331,-110.97148,1202 N Stone Ave,Tucson,AZ,85705,47,31,19477,11,"{""android"":18,""ios"":12}",2021,9
zzw-222@8tt-vy9-k75,Circle K,Grocery Stores,Convenience Stores,445120,31.342896,-109.55808,830 N Pan American Ave,Douglas,AZ,85607,414,285,153011,8,"{""android"":123,""ios"":162}",2021,9
224-222@8ts-fcp-8y9,Family Dollar Stores,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,32.376595,-112.87341,601 N 2nd Ave,Ajo,AZ,85321,85,44,4082,10,"{""android"":24,""ios"":18}",2021,9
225-222@5zb-xcz-z9f,Circle K,Grocery Stores,Convenience Stores,445120,33.45903,-112.1348,1002 N 35th Ave,Phoenix,AZ,85009,334,229,6438,8,"{""android"":120,""ios"":109}",2021,9
22d-222@8tf-fby-nwk,Zona General Market,Grocery Stores,Convenience Stores,445120,32.326668,-109.48989,307 W Business Loop,Bowie,AZ,85605,2,2,,9.5,"{""android"":4,""ios"":0}",2021,9
222-222@5zb-xgf-xh5,Walmart Neighborhood Market,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,33.609169,-112.21849,7421 W Thunderbird Rd,Peoria,AZ,85381,1618,845,2997,16,"{""android"":475,""ios"":370}",2021,9
222-222@5zb-xbv-7qz,Arizona Complete Vending,Specialty Food Stores,Confectionery and Nut Stores,445292,33.525055,-112.17814,6020 N 55th Ave,Glendale,AZ,85301,93,41,16424,29,"{""android"":24,""ios"":16}",2021,9
22n-222@8ts-d7m-h89,Sandee's Water & Ice,Specialty Food Stores,All Other Specialty Food Stores,445299,33.384117,-112.21706,7327 W Glass Ln,Laveen,AZ,85339,151,46,13920,62,"{""android"":26,""ios"":18}",2021,9
zzw-222@8sc-xfw-sbk,Albertsons,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,32.68539,-114.64831,2378 W 24th St,Yuma,AZ,85364,1212,645,2951,17,"{""android"":339,""ios"":305}",2021,9
224-222@8ts-zy7-rc5,Butcher Block Meats,Specialty Food Stores,Meat Markets,445210,33.247143,-111.84029,4015 S Arizona Ave Ste 11,Chandler,AZ,85248,92,66,6285,10,"{""android"":35,""ios"":30}",2021,9
228-222@8sc-xqj-92k,Family Dollar Stores,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,32.699028,-114.61687,432 E 16th St,Yuma,AZ,85364,186,103,3927,19,"{""android"":74,""ios"":31}",2021,9
zzw-222@5z9-tfq-djv,Garcia's Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,34.721123,-111.98849,3545 E State Route 89A,Verde Village,AZ,86326,132,50,3190,9,"{""android"":26,""ios"":23}",2021,9
224-223@5z9-t65-3wk,Brewers Association,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores",445310,34.733807,-112.02468,300 E Cherry St Unit B,Cottonwood,AZ,86326,29,15,5898,79,"{""android"":10,""ios"":0}",2021,9
225-222@8ts-zfr-8n5,Los Amigos Market,Grocery Stores,Convenience Stores,445120,33.41518,-111.90498,1874 E Apache Blvd,Tempe,AZ,85281,61,31,2791,39,"{""android"":11,""ios"":21}",2021,9
222-222@8ts-zj7-jvz,Circle K,Grocery Stores,Convenience Stores,445120,33.33559,-111.87702,2020 W Warner Rd,Chandler,AZ,85224,364,295,6978,6,"{""android"":161,""ios"":132}",2021,9
223-222@5zb-xgd-wtv,Circle K,Grocery Stores,Convenience Stores,445120,33.595993,-112.18533,5881 W Cactus Rd,Glendale,AZ,85304,90,71,2936,6,"{""android"":64,""ios"":7}",2021,9
222-223@8th-b9p-w49,White Mountain Purified Water & Ice,Specialty Food Stores,All Other Specialty Food Stores,445299,34.246349,-110.02599,360 S White Mountain Rd,Show Low,AZ,85901,73,59,21113,9,"{""android"":40,""ios"":17}",2021,9
225-222@8ts-d67-8jv,A & J Liquor Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.480282,-112.23608,8212 W Thomas Rd,Phoenix,AZ,85033,131,94,4107,7,"{""android"":54,""ios"":37}",2021,9
227-222@8ts-zgv-3kf,Circle K,Grocery Stores,Convenience Stores,445120,33.495201,-111.90487,8140 E Indian School Rd,Scottsdale,AZ,85251,164,111,22812,7,"{""android"":57,""ios"":51}",2021,9
225-223@8ts-yhk-7wk,Fry's Food & Drug Stores,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.160561,-111.56036,542 E Hunt Hwy,San Tan Valley,AZ,85143,21,21,1942,12,"{""android"":13,""ios"":6}",2021,9
